district,crime_type,defendant_race,n_cases,mean_sentence,median_sentence
60,Manslaughter,Hispanic,11,17.01090909090909,15.0
60,Manslaughter,White,17,22.47764705882353,18.0
60,Murder,Black,4,20.2575,18.0
60,Murder,Hispanic,1,6.0,6.0
60,Murder,Unknown,1,0.03,0.03
60,Murder,White,11,23.46,18.0
60,Obscenity/Other Sex,Black,1,24.0,24.0
60,Obscenity/Other Sex,Hispanic,5,47.612,18.0
60,Obscenity/Other Sex,Unknown,1,12.03,12.03
60,Obscenity/Other Sex,White,3,48.343333333333334,37.0
60,Other,Black,2,99.615,99.615
60,Other,Hispanic,1,46.0,46.0
60,Other,Unknown,1,108.0,108.0
60,Other,White,54,88.79685185185184,60.0
60,Robbery,Black,13,57.41615384615385,33.49
60,Robbery,Hispanic,11,29.85090909090909,21.0
60,Robbery,White,7,30.865714285714287,15.0
60,Tax,Black,4,17.53,14.295
60,Tax,Hispanic,782,17.240434782608695,12.03
60,Tax,Unknown,234,5.132863247863248,3.705
60,Tax,White,19,15.908947368421051,12.03
60,Unknown,Black,207,82.65990338164251,60.0
60,Unknown,Hispanic,490,53.04322448979592,27.0
60,Unknown,Unknown,351,25.703276353276355,8.0
60,Unknown,White,670,87.8699552238806,70.0
61,Admin of Justice,Hispanic,1,470.0,470.0
61,Admin of Justice,Unknown,11,313.09090909090907,360.0
61,Antitrust,Hispanic,1,48.0,48.0
61,Antitrust,Unknown,30,62.2,46.0
61,Arson,Unknown,1,180.0,180.0
61,Arson,White,4,152.25,154.5
61,Assault,Black,4,162.7575,117.0
61,Assault,Hispanic,3,26.886666666666667,30.0
61,Assault,Unknown,99,131.72131313131314,78.0
61,Assault,White,27,75.88222222222223,57.0
61,Bribery/Corruption,Black,1,24.0,24.0
61,Bribery/Corruption,Hispanic,7,14.442857142857141,12.03
61,Bribery/Corruption,Unknown,139,38.38028776978417,33.0
61,Bribery/Corruption,White,17,28.913529411764703,30.0
61,Burglary/Trespass,Black,3,47.0,33.0
61,Burglary/Trespass,Hispanic,2,79.5,79.5
61,Burglary/Trespass,Unknown,3,62.666666666666664,41.0
61,Burglary/Trespass,White,14,75.35714285714286,63.0
61,Drug Trafficking,Unknown,10,37.0,36.5
61,Drug Trafficking,White,1,180.0,180.0
61,Embezzlement,Black,80,91.451125,72.0
61,Embezzlement,Hispanic,197,122.76908629441624,96.0
61,Embezzlement,Unknown,137,63.35262773722627,42.0
61,Embezzlement,White,574,98.19108013937283,72.0
61,Environmental,Hispanic,1,36.0,36.0
61,Extortion/Racketeering,Unknown,1,2.76,2.76
61,Firearms,Black,34,76.37794117647059,55.5
61,Firearms,Hispanic,32,75.6184375,60.0
61,Firearms,Unknown,58,51.21103448275862,33.0
61,Firearms,White,134,65.66276119402984,37.5
61,Forgery,Unknown,15,18.392,12.03
61,Forgery,White,3,25.333333333333332,24.0
61,Fraud,Unknown,1,36.0,36.0
61,Immigration,Black,1,33.0,33.0
61,Immigration,Hispanic,2,8.18,8.18
61,Immigration,Unknown,8,16.87625,10.515
61,Immigration,White,9,20.709999999999997,24.0
61,Kidnapping,Black,14,26.083571428571428,9.5
61,Kidnapping,Hispanic,43,2.082558139534884,1.85
61,Kidnapping,Unknown,12,13.195,6.475
61,Kidnapping,White,37,33.97810810810811,24.0
61,Larceny,Hispanic,1,18.0,18.0
61,Larceny,Unknown,1,0.07,0.07
61,Larceny,White,1,9.0,9.0
61,Manslaughter,Black,1,4.3,4.3
61,Manslaughter,Unknown,1,3.1,3.1
61,Manslaughter,White,10,11.101,13.515
61,Murder,Black,1,0.56,0.56
61,Murder,White,1,51.0,51.0
61,Obscenity/Other Sex,Black,1,240.0,240.0
61,Obscenity/Other Sex,Hispanic,4,67.5,66.0
61,Obscenity/Other Sex,Unknown,2,55.765,55.765
61,Obscenity/Other Sex,White,2,3.7649999999999997,3.7649999999999997
61,Other,Hispanic,1,188.0,188.0
61,Other,Unknown,1,120.0,120.0
61,Other,White,25,121.24119999999999,63.0
61,Robbery,Black,3,42.0,42.0
61,Robbery,White,1,240.0,240.0
61,Stalking/Harassing,Black,1,12.0,12.0
61,Stalking/Harassing,Unknown,1,15.0,15.0
61,Tax,Black,11,6.198181818181817,2.69
61,Tax,Hispanic,738,3.7180758807588075,1.705
61,Tax,Unknown,18,3.894444444444444,2.0700000000000003
61,Tax,White,29,5.3003448275862075,1.26
61,Unknown,Black,155,70.73729032258065,48.0
61,Unknown,Hispanic,214,45.93336448598131,8.780000000000001
61,Unknown,Unknown,324,44.91030864197531,21.0
61,Unknown,White,422,84.88030805687204,60.0
62,Admin of Justice,Unknown,25,245.04,210.0
62,Antitrust,Unknown,87,54.1116091954023,37.0
62,Antitrust,White,3,41.333333333333336,40.0
62,Arson,Unknown,5,202.0,120.0
62,Arson,White,1,36.0,36.0
62,Assault,Black,3,44.333333333333336,46.0
62,Assault,Hispanic,9,104.22222222222223,72.0
62,Assault,Unknown,337,97.23240356083086,60.0
62,Assault,White,30,125.5,70.5
62,Bribery/Corruption,Black,7,27.3,33.0
62,Bribery/Corruption,Hispanic,21,58.81095238095238,33.0
62,Bribery/Corruption,Unknown,588,33.42821428571429,27.0
62,Bribery/Corruption,White,26,53.74230769230769,34.5
62,Burglary/Trespass,Black,4,64.5,67.0
62,Burglary/Trespass,Hispanic,2,42.5,42.5
62,Burglary/Trespass,Unknown,17,52.08764705882353,36.0
62,Burglary/Trespass,White,6,93.83833333333332,59.5
62,Drug Trafficking,Black,1,12.03,12.03
62,Drug Trafficking,Unknown,10,40.3,41.0
62,Drug Trafficking,White,1,37.0,37.0
62,Embezzlement,Black,69,121.57971014492753,120.0
62,Embezzlement,Hispanic,184,111.05978260869566,108.0
62,Embezzlement,Unknown,391,65.17964194373403,48.0
62,Embezzlement,White,330,79.2480606060606,60.0
62,Environmental,Hispanic,1,36.0,36.0
62,Environmental,White,2,30.0,30.0
62,Extortion/Racketeering,Hispanic,2,18.015,18.015
62,Extortion/Racketeering,Unknown,12,5.375,5.695
62,Extortion/Racketeering,White,1,1.0,1.0
62,Firearms,Black,21,58.525238095238095,60.0
62,Firearms,Hispanic,34,52.31617647058823,39.0
62,Firearms,Unknown,102,46.46176470588236,30.0
62,Firearms,White,125,42.01696,30.0
62,Forgery,Hispanic,1,10.0,10.0
62,Forgery,Unknown,58,24.145172413793105,20.5
62,Forgery,White,2,12.03,12.03
62,Fraud,Unknown,5,8.22,8.0
62,Fraud,White,3,23.666666666666668,24.0
62,Immigration,Black,3,8.01,10.0
62,Immigration,Hispanic,3,12.273333333333333,15.0
62,Immigration,Unknown,39,10.371282051282051,6.0
62,Immigration,White,11,24.54090909090909,12.03
62,Kidnapping,Black,29,34.19241379310345,28.0
62,Kidnapping,Hispanic,33,8.154848484848486,3.0
62,Kidnapping,Unknown,35,15.986857142857142,12.03
62,Kidnapping,White,88,30.311931818181815,24.0
62,Larceny,Unknown,15,10.432666666666668,6.0
62,Larceny,White,11,16.42,14.0
62,Manslaughter,Black,10,9.911999999999999,10.0
62,Manslaughter,Hispanic,5,15.412,12.03
62,Manslaughter,Unknown,7,7.314285714285715,8.0
62,Manslaughter,White,32,18.8875,13.015
62,Money Laundering,Unknown,2,24.015,24.015
62,Money Laundering,White,3,53.666666666666664,26.0
62,Murder,White,15,20.068666666666665,12.03
62,Obscenity/Other Sex,Unknown,4,51.75,53.5
62,Obscenity/Other Sex,White,4,47.5075,18.015
62,Other,Unknown,2,55.5,55.5
62,Other,White,24,62.00125,57.0
62,Robbery,Black,2,22.5,22.5
62,Robbery,Hispanic,1,60.0,60.0
62,Stalking/Harassing,White,7,58.285714285714285,48.0
62,Tax,Hispanic,464,7.974698275862068,3.0
62,Tax,Unknown,3,35.666666666666664,30.0
62,Tax,White,13,11.556153846153846,4.0
62,Unknown,Black,97,109.67773195876289,60.0
62,Unknown,Hispanic,233,37.10776824034335,6.0
62,Unknown,Unknown,899,48.739844271412686,24.0
62,Unknown,White,456,82.50589912280702,60.0
63,Admin of Justice,White,5,262.2,310.0
63,Arson,Unknown,1,235.0,235.0
63,Arson,White,1,144.0,144.0
63,Assault,Black,3,328.0,360.0
63,Assault,Hispanic,1,188.0,188.0
63,Assault,White,8,199.875,140.0
63,Bribery/Corruption,Unknown,2,35.5,35.5
63,Bribery/Corruption,White,5,73.2,48.0
63,Burglary/Trespass,Black,6,77.16666666666667,60.0
63,Burglary/Trespass,Hispanic,2,74.0,74.0
63,Burglary/Trespass,Unknown,5,57.2,20.0
63,Burglary/Trespass,White,22,60.95590909090909,47.0
63,Embezzlement,Black,231,91.65056277056277,72.0
63,Embezzlement,Hispanic,130,74.8233076923077,60.0
63,Embezzlement,Unknown,112,79.42848214285713,60.0
63,Embezzlement,White,278,72.83381294964029,60.0
63,Environmental,Hispanic,1,36.0,36.0
63,Extortion/Racketeering,Black,1,8.62,8.62
63,Extortion/Racketeering,Unknown,1,0.16,0.16
63,Firearms,Black,56,73.96428571428571,54.0
63,Firearms,Hispanic,17,58.23705882352941,57.0
63,Firearms,Unknown,57,77.31631578947368,46.0
63,Firearms,White,128,55.8696875,42.0
63,Forgery,Unknown,5,13.6,13.0
63,Fraud,Black,1,228.0,228.0
63,Immigration,Black,2,20.78,20.78
63,Immigration,Hispanic,1,12.03,12.03
63,Immigration,Unknown,8,18.275,16.5
63,Immigration,White,7,23.775714285714287,30.0
63,Kidnapping,Black,13,48.69461538461538,46.0
63,Kidnapping,Hispanic,15,26.403333333333332,13.03
63,Kidnapping,Unknown,24,17.68375,16.0
63,Kidnapping,White,60,39.545833333333334,28.0
63,Larceny,Unknown,2,10.0,10.0
63,Larceny,White,3,13.333333333333334,10.0
63,Manslaughter,Black,1,70.0,70.0
63,Manslaughter,Hispanic,1,46.0,46.0
63,Manslaughter,Unknown,1,36.0,36.0
63,Manslaughter,White,5,18.012,18.0
63,Money Laundering,Black,1,4.0,4.0
63,Money Laundering,Unknown,1,6.0,6.0
63,Money Laundering,White,2,36.0,36.0
63,Murder,White,10,23.606,15.0
63,Obscenity/Other Sex,Black,10,41.506,30.0
63,Obscenity/Other Sex,Hispanic,10,31.362000000000002,24.310000000000002
63,Obscenity/Other Sex,Unknown,7,46.86571428571428,46.0
63,Obscenity/Other Sex,White,20,30.860000000000003,30.0
63,Other,Hispanic,1,97.0,97.0
63,Other,Unknown,5,76.806,96.0
63,Other,White,16,94.126875,49.5
63,Robbery,Black,1,18.0,18.0
63,Robbery,White,3,58.0,60.0
63,Tax,Hispanic,26,43.15653846153846,12.03
63,Tax,Unknown,14,9.383571428571429,1.06
63,Tax,White,6,13.461666666666666,12.0
63,Unknown,Black,84,79.35059523809524,63.5
63,Unknown,Hispanic,53,72.06641509433962,60.0
63,Unknown,Unknown,118,58.97423728813559,36.0
63,Unknown,White,289,73.87622837370242,48.0
64,Admin of Justice,Black,1,240.0,240.0
64,Admin of Justice,Hispanic,19,285.94736842105266,240.0
64,Admin of Justice,Unknown,103,243.15650485436893,216.0
64,Admin of Justice,White,5,350.0,420.0
64,Antitrust,Hispanic,14,67.92857142857143,65.5
64,Antitrust,Unknown,142,66.80105633802818,51.0
64,Antitrust,White,5,68.40599999999999,78.0
64,Arson,Hispanic,29,139.3793103448276,120.0
64,Arson,Unknown,15,178.66666666666666,180.0
64,Assault,Black,10,119.3,126.0
64,Assault,Hispanic,32,98.9175,63.0
64,Assault,Unknown,262,117.01019083969464,84.0
64,Assault,White,25,66.6412,60.0
64,Bribery/Corruption,Black,16,28.689375,33.0
64,Bribery/Corruption,Hispanic,218,25.667660550458717,16.0
64,Bribery/Corruption,Unknown,704,40.51112215909091,34.0
64,Bribery/Corruption,White,74,29.803648648648647,22.5
64,Burglary/Trespass,Black,37,73.37837837837837,60.0
64,Burglary/Trespass,Hispanic,31,59.71064516129032,57.0
64,Burglary/Trespass,Unknown,73,70.29849315068493,57.0
64,Burglary/Trespass,White,51,88.45098039215686,78.0
64,Drug Trafficking,Black,1,60.0,60.0
64,Drug Trafficking,Hispanic,3,29.333333333333332,27.0
64,Drug Trafficking,Unknown,13,42.76923076923077,39.0
64,Drug Trafficking,White,3,14.9,14.13
64,Embezzlement,Black,253,55.71296442687747,39.36
64,Embezzlement,Hispanic,11429,31.378239566016276,18.0
64,Embezzlement,Unknown,700,31.07187142857143,26.5
64,Embezzlement,White,841,38.99243757431629,30.0
64,Environmental,Black,2,3.015,3.015
64,Environmental,Hispanic,15,32.004666666666665,36.0
64,Extortion/Racketeering,Black,15,2.1293333333333333,1.0
64,Extortion/Racketeering,Hispanic,5388,5.799797698589458,6.0
64,Extortion/Racketeering,Unknown,3732,5.335265273311897,6.0
64,Extortion/Racketeering,White,115,3.667217391304348,3.0
64,Firearms,Black,126,79.09888888888888,55.5
64,Firearms,Hispanic,995,49.39993969849247,24.0
64,Firearms,Unknown,251,66.69247011952191,33.0
64,Firearms,White,270,56.18618518518519,34.5
64,Forgery,Black,1,37.0,37.0
64,Forgery,Hispanic,3,26.0,18.0
64,Forgery,Unknown,17,17.573529411764707,15.0
64,Forgery,White,3,17.333333333333332,13.0
64,Fraud,Unknown,4,56.5,14.0
64,Fraud,White,2,125.5,125.5
64,Immigration,Black,13,16.063846153846153,12.03
64,Immigration,Hispanic,56,12.244821428571429,9.879999999999999
64,Immigration,Unknown,33,10.767272727272728,9.0
64,Immigration,White,103,12.101067961165048,8.0
64,Kidnapping,Black,53,35.84018867924528,24.0
64,Kidnapping,Hispanic,673,6.828157503714711,3.16
64,Kidnapping,Unknown,2070,3.1489903381642512,2.49
64,Kidnapping,White,252,32.855317460317465,24.0
64,Larceny,Black,2,9.015,9.015
64,Larceny,Hispanic,6,17.356666666666666,14.035
64,Larceny,Unknown,9,12.032222222222222,10.0
64,Larceny,White,5,12.59,12.03
64,Manslaughter,Black,1,0.49,0.49
64,Manslaughter,Hispanic,19,13.824736842105263,10.0
64,Manslaughter,Unknown,36,4.261388888888889,2.0
64,Manslaughter,White,26,15.11076923076923,12.03
64,Money Laundering,Black,5,34.2,40.0
64,Money Laundering,Hispanic,26,30.76923076923077,21.0
64,Money Laundering,Unknown,3,26.0,28.0
64,Money Laundering,White,12,24.0,22.0
64,Murder,Black,1,0.23,0.23
64,Murder,Hispanic,12,16.89,15.5
64,Murder,Unknown,1,21.0,21.0
64,Murder,White,30,23.137666666666668,18.0
64,Obscenity/Other Sex,Black,8,23.25,25.5
64,Obscenity/Other Sex,Hispanic,200,19.532349999999997,12.03
64,Obscenity/Other Sex,Unknown,8,53.6175,55.0
64,Obscenity/Other Sex,White,32,40.638125,24.0
64,Other,Black,3,86.0,54.0
64,Other,Hispanic,9,78.22222222222223,41.0
64,Other,Unknown,2,25.5,25.5
64,Other,White,55,68.49727272727273,60.0
64,Robbery,Black,5,71.8,84.0
64,Robbery,Hispanic,17,102.88411764705882,60.0
64,Robbery,Unknown,5,46.378,33.0
64,Robbery,White,8,32.625,30.5
64,Stalking/Harassing,Hispanic,2,18.0,18.0
64,Stalking/Harassing,Unknown,2,4.5,4.5
64,Tax,Black,108,21.541759259259262,18.0
64,Tax,Hispanic,29924,20.570683732121374,15.0
64,Tax,Unknown,1604,4.814177057356609,2.49
64,Tax,White,435,18.354206896551723,15.0
64,Unknown,Black,255,45.17494117647059,18.0
64,Unknown,Hispanic,12515,14.124366759888135,8.0
64,Unknown,Unknown,1132,40.65265901060071,18.0
64,Unknown,White,792,40.651060606060604,18.0
65,Admin of Justice,Black,1,240.0,240.0
65,Admin of Justice,Hispanic,9,335.22222222222223,470.0
65,Admin of Justice,Unknown,2,385.0,385.0
65,Admin of Justice,White,4,255.5,240.0
65,Antitrust,Hispanic,1,135.0,135.0
65,Antitrust,White,1,132.0,132.0
65,Arson,Hispanic,5,201.6,240.0
65,Arson,Unknown,1,180.0,180.0
65,Arson,White,2,325.0,325.0
65,Assault,Black,18,121.5,81.0
65,Assault,Hispanic,9,90.77777777777777,91.0
65,Assault,Unknown,3,77.0,87.0
65,Assault,White,28,283.64285714285717,114.0
65,Bribery/Corruption,Black,10,55.2,53.0
65,Bribery/Corruption,Hispanic,45,54.02288888888889,41.0
65,Bribery/Corruption,Unknown,4,45.0,42.5
65,Bribery/Corruption,White,29,92.76068965517241,51.0
65,Burglary/Trespass,Black,73,80.4645205479452,70.0
65,Burglary/Trespass,Hispanic,63,60.289841269841276,48.0
65,Burglary/Trespass,Unknown,8,48.5,46.0
65,Burglary/Trespass,White,109,68.23853211009174,60.0
65,Drug Trafficking,Hispanic,1,5.0,5.0
65,Drug Trafficking,White,2,23.0,23.0
65,Embezzlement,Black,667,93.96794602698651,72.0
65,Embezzlement,Hispanic,2372,86.58420741989882,66.0
65,Embezzlement,Unknown,234,65.74846153846154,48.0
65,Embezzlement,White,423,74.53855791962175,60.0
65,Environmental,Black,38,35.055,36.0
65,Environmental,Hispanic,111,39.45225225225225,38.0
65,Environmental,Unknown,7,52.142857142857146,48.0
65,Environmental,White,23,35.67826086956522,46.0
65,Extortion/Racketeering,Black,3,39.0,51.0
65,Extortion/Racketeering,Hispanic,2,12.925,12.925
65,Extortion/Racketeering,White,2,33.5,33.5
65,Firearms,Black,234,88.90457264957264,64.5
65,Firearms,Hispanic,358,67.55614525139664,51.0
65,Firearms,Unknown,38,58.38815789473684,33.0
65,Firearms,White,132,58.39454545454545,36.5
65,Forgery,Hispanic,2,34.0,34.0
65,Fraud,White,1,27.0,27.0
65,Immigration,Black,25,32.4448,18.0
65,Immigration,Hispanic,50,25.39,18.0
65,Immigration,Unknown,23,17.96217391304348,12.03
65,Immigration,White,37,21.786756756756755,18.0
65,Kidnapping,Black,416,40.720432692307696,29.5
65,Kidnapping,Hispanic,430,32.742534883720936,21.0
65,Kidnapping,Unknown,356,28.766404494382023,21.0
65,Kidnapping,White,848,44.24530660377358,30.0
65,Larceny,Black,8,24.01125,18.0
65,Larceny,Hispanic,6,17.705000000000002,17.5
65,Larceny,Unknown,5,26.406,24.0
65,Larceny,White,13,29.486923076923077,30.0
65,Manslaughter,Black,40,20.226499999999998,16.5
65,Manslaughter,Hispanic,50,18.2072,15.0
65,Manslaughter,Unknown,29,19.12689655172414,18.0
65,Manslaughter,White,57,17.483859649122806,15.0
65,Money Laundering,Black,8,20.88625,12.03
65,Money Laundering,Hispanic,26,25.623076923076926,18.0
65,Money Laundering,Unknown,18,22.875,18.0
65,Money Laundering,White,16,22.76375,21.0
65,Murder,Black,29,30.523448275862066,24.0
65,Murder,Hispanic,22,19.144545454545455,15.0
65,Murder,Unknown,13,18.773846153846154,18.0
65,Murder,White,86,25.83453488372093,21.0
65,Obscenity/Other Sex,Black,30,38.102999999999994,24.0
65,Obscenity/Other Sex,Hispanic,50,35.788000000000004,24.0
65,Obscenity/Other Sex,Unknown,30,51.64033333333334,44.0
65,Obscenity/Other Sex,White,67,41.440298507462686,30.0
65,Other,Black,7,103.14285714285714,36.0
65,Other,Hispanic,42,93.30952380952381,61.5
65,Other,Unknown,14,64.91357142857143,46.0
65,Other,White,158,67.75411392405063,51.0
65,Robbery,Black,34,110.1470588235294,67.5
65,Robbery,Hispanic,309,76.5098705501618,57.0
65,Robbery,Unknown,16,180.625,120.0
65,Robbery,White,72,94.6926388888889,41.0
65,Stalking/Harassing,Hispanic,8,130.12875,102.0
65,Stalking/Harassing,Unknown,2,60.0,60.0
65,Stalking/Harassing,White,7,23.571428571428573,24.0
65,Tax,Black,36,25.016111111111112,25.5
65,Tax,Hispanic,3343,32.18242596470237,30.0
65,Tax,Unknown,557,28.079802513464994,30.0
65,Tax,White,127,26.06818897637795,24.0
65,Unknown,Black,421,61.00085510688836,37.0
65,Unknown,Hispanic,1591,52.830458830923945,36.0
65,Unknown,Unknown,260,38.67880769230769,24.0
65,Unknown,White,879,59.70543799772469,39.0
66,Admin of Justice,Unknown,2,470.0,470.0
66,Admin of Justice,White,2,289.0,289.0
66,Antitrust,Black,1,150.0,150.0
66,Antitrust,White,1,46.0,46.0
66,Arson,Black,1,60.0,60.0
66,Arson,Hispanic,1,36.0,36.0
66,Arson,White,4,445.0,470.0
66,Assault,Black,21,181.23809523809524,151.0
66,Assault,Hispanic,12,131.16666666666666,130.5
66,Assault,Unknown,5,119.0,120.0
66,Assault,White,18,94.61111111111111,97.5
66,Bribery/Corruption,Black,10,56.86900000000001,62.0
66,Bribery/Corruption,Hispanic,14,26.818571428571428,18.0
66,Bribery/Corruption,Unknown,10,48.448,40.5
66,Bribery/Corruption,White,35,41.23571428571429,24.0
66,Burglary/Trespass,Black,12,88.06583333333333,73.0
66,Burglary/Trespass,Hispanic,15,128.06666666666666,84.0
66,Burglary/Trespass,Unknown,3,77.0,87.0
66,Burglary/Trespass,White,37,87.78378378378379,63.0
66,Drug Trafficking,Black,1,180.0,180.0
66,Drug Trafficking,Unknown,2,120.0,120.0
66,Drug Trafficking,White,9,105.33333333333333,60.0
66,Embezzlement,Black,286,98.43496503496505,84.5
66,Embezzlement,Hispanic,1733,84.16079053664166,70.0
66,Embezzlement,Unknown,264,60.60102272727273,46.0
66,Embezzlement,White,398,66.33964824120604,53.5
66,Environmental,Black,44,53.15909090909091,48.0
66,Environmental,Hispanic,231,59.79965367965368,48.0
66,Environmental,Unknown,10,45.3,48.0
66,Environmental,White,30,49.24933333333333,48.0
66,Extortion/Racketeering,Black,2,34.5,34.5
66,Extortion/Racketeering,Hispanic,1,1.0,1.0
66,Extortion/Racketeering,Unknown,4,0.4025,0.395
66,Extortion/Racketeering,White,16,1.2625,0.41000000000000003
66,Firearms,Black,231,73.09584415584415,57.0
66,Firearms,Hispanic,383,59.57939947780679,57.0
66,Firearms,Unknown,59,66.44508474576271,51.0
66,Firearms,White,171,73.27754385964911,51.0
66,Forgery,Unknown,1,8.0,8.0
66,Forgery,White,6,21.849999999999998,22.5
66,Fraud,Black,1,13.0,13.0
66,Fraud,White,2,12.425,12.425
66,Immigration,Black,9,8.336666666666666,6.0
66,Immigration,Hispanic,16,14.27125,12.015
66,Immigration,Unknown,14,21.787857142857142,18.5
66,Immigration,White,50,19.400199999999998,16.0
66,Kidnapping,Black,222,36.3331981981982,24.0
66,Kidnapping,Hispanic,189,31.554920634920634,24.0
66,Kidnapping,Unknown,98,41.7334693877551,27.0
66,Kidnapping,White,422,40.920165876777254,29.0
66,Larceny,Black,2,6.489999999999999,6.489999999999999
66,Larceny,Hispanic,2,27.0,27.0
66,Larceny,Unknown,2,15.015,15.015
66,Larceny,White,5,22.606,33.0
66,Manslaughter,Black,12,35.0,33.0
66,Manslaughter,Hispanic,38,26.00157894736842,25.0
66,Manslaughter,Unknown,14,36.07357142857143,30.0
66,Manslaughter,White,56,25.796071428571427,22.5
66,Money Laundering,Unknown,6,28.671666666666667,21.0
66,Money Laundering,White,6,40.51,15.015
66,Murder,Black,3,22.666666666666668,20.0
66,Murder,Hispanic,5,18.012,18.0
66,Murder,Unknown,6,16.671666666666667,12.015
66,Murder,White,26,27.621153846153845,19.5
66,Obscenity/Other Sex,Black,5,49.4,42.0
66,Obscenity/Other Sex,Hispanic,15,22.40533333333333,18.0
66,Obscenity/Other Sex,Unknown,16,60.25,32.0
66,Obscenity/Other Sex,White,26,51.69692307692307,37.0
66,Other,Black,7,69.71428571428571,60.0
66,Other,Hispanic,34,103.26470588235294,78.0
66,Other,Unknown,4,77.25,55.5
66,Other,White,187,100.22508021390374,78.0
66,Robbery,Black,16,150.626875,71.0
66,Robbery,Hispanic,16,80.5,58.5
66,Robbery,Unknown,5,37.312,41.0
66,Robbery,White,4,66.5,54.5
66,Sexual Abuse,Unknown,2,6.515,6.515
66,Stalking/Harassing,White,8,44.75,42.0
66,Tax,Black,2,19.5,19.5
66,Tax,Hispanic,2174,32.01954921803128,30.0
66,Tax,Unknown,12,21.656666666666666,24.0
66,Tax,White,29,26.83310344827586,27.0
66,Unknown,Black,258,61.376356589147285,41.0
66,Unknown,Hispanic,829,56.64036188178528,36.0
66,Unknown,Unknown,128,58.1325,36.0
66,Unknown,White,655,83.81354198473282,60.0
