season,date,visitor,home,visitor_score,home_score
2020,20200918,CWS,CIN,1,7
2020,20200918,LAD,COL,15,6
2020,20200918,WSH,MIA,5,0
2020,20200918,WSH,MIA,3,14
2020,20200918,KC,MIL,5,9
2020,20200918,ATL,NYM,15,2
2020,20200918,TOR,PHI,0,7
2020,20200918,TOR,PHI,7,8
2020,20200918,STL,PIT,6,5
2020,20200918,STL,PIT,7,2
2020,20200918,SEA,SD,1,6
2020,20200918,TEX,LAA,2,6
2020,20200918,TB,BAL,2,1
2020,20200918,NYY,BOS,6,5
2020,20200918,CLE,DET,1,0
2020,20200918,ARI,HOU,6,3
2020,20200918,SF,OAK,0,6
2020,20200919,MIN,CHC,8,1
2020,20200919,CWS,CIN,5,0
2020,20200919,LAD,COL,6,1
2020,20200919,WSH,MIA,3,7
2020,20200919,KC,MIL,0,5
2020,20200919,ATL,NYM,2,7
2020,20200919,TOR,PHI,1,3
2020,20200919,STL,PIT,5,4
2020,20200919,SEA,SD,4,1
2020,20200919,TEX,LAA,3,4
2020,20200919,TB,BAL,3,1
2020,20200919,NYY,BOS,8,0
2020,20200919,CLE,DET,2,5
2020,20200919,ARI,HOU,2,3
2020,20200919,SF,OAK,0,6
2020,20200920,MIN,CHC,4,0
2020,20200920,CWS,CIN,3,7
2020,20200920,LAD,COL,3,6
2020,20200920,WSH,MIA,1,2
2020,20200920,WSH,MIA,15,0
2020,20200920,KC,MIL,3,5
2020,20200920,ATL,NYM,7,0
2020,20200920,TOR,PHI,6,3
2020,20200920,STL,PIT,2,1
2020,20200920,SEA,SD,4,7
2020,20200920,TEX,LAA,7,2
2020,20200920,TB,BAL,1,2
2020,20200920,NYY,BOS,2,10
2020,20200920,CLE,DET,7,4
2020,20200920,ARI,HOU,2,3
2020,20200920,SF,OAK,14,2
2020,20200921,MIA,ATL,4,5
2020,20200921,MIL,CIN,3,6
2020,20200921,TB,NYM,2,1
2020,20200921,CHC,PIT,5,0
2020,20200921,COL,SF,7,2
2020,20200921,PHI,WSH,1,5
2020,20200921,TEX,LAA,5,8
2020,20200921,CWS,CLE,4,7
2020,20200921,STL,KC,1,4
2020,20200921,HOU,SEA,1,6
2020,20200921,NYY,TOR,5,11
2020,20200922,TEX,ARI,0,7
2020,20200922,MIA,ATL,1,11
2020,20200922,MIL,CIN,3,2
2020,20200922,OAK,LAD,2,7
2020,20200922,TB,NYM,2,5
2020,20200922,CHC,PIT,2,3
2020,20200922,LAA,SD,4,2
2020,20200922,COL,SF,2,5
2020,20200922,PHI,WSH,1,5
2020,20200922,PHI,WSH,7,8
2020,20200922,BAL,BOS,3,8
2020,20200922,CWS,CLE,3,5
2020,20200922,STL,KC,5,0
2020,20200922,DET,MIN,4,5
2020,20200922,HOU,SEA,6,1
2020,20200922,NYY,TOR,12,1
2020,20200923,TEX,ARI,3,7
2020,20200923,MIA,ATL,4,9
2020,20200923,MIL,CIN,1,6
2020,20200923,OAK,LAD,6,4
2020,20200923,TB,NYM,8,5
2020,20200923,CHC,PIT,1,2
2020,20200923,LAA,SD,5,2
2020,20200923,COL,SF,2,7
2020,20200923,PHI,WSH,12,3
2020,20200923,BAL,BOS,1,9
2020,20200923,CWS,CLE,2,3
2020,20200923,STL,KC,3,12
2020,20200923,DET,MIN,6,7
2020,20200923,HOU,SEA,2,3
2020,20200923,NYY,TOR,1,14
2020,20200924,MIA,ATL,4,2
2020,20200924,OAK,LAD,1,5
2020,20200924,CHC,PIT,0,7
2020,20200924,COL,SF,5,4
2020,20200924,MIL,STL,2,4
2020,20200924,NYM,WSH,3,2
2020,20200924,BAL,BOS,13,1
2020,20200924,CWS,CLE,4,5
2020,20200924,DET,KC,7,8
2020,20200924,HOU,TEX,12,4
2020,20200924,NYY,TOR,1,4
2020,20200925,COL,ARI,0,4
2020,20200925,COL,ARI,5,11
2020,20200925,BOS,ATL,7,8
2020,20200925,LAA,LAD,5,9
2020,20200925,SD,SF,4,5
2020,20200925,SD,SF,6,5
2020,20200925,MIL,STL,3,0
2020,20200925,MIL,STL,1,9
2020,20200925,CHC,CWS,10,0
2020,20200925,PIT,CLE,3,4
2020,20200925,DET,KC,2,3
2020,20200925,CIN,MIN,7,2
2020,20200925,MIA,NYY,4,3
2020,20200925,SEA,OAK,1,3
2020,20200925,PHI,TB,4,6
2020,20200925,HOU,TEX,4,5
2020,20200925,BAL,TOR,5,10
2020,20200926,COL,ARI,10,3
2020,20200926,BOS,ATL,8,2
2020,20200926,LAA,LAD,6,7
2020,20200926,SD,SF,6,2
2020,20200926,MIL,STL,3,0
2020,20200926,NYM,WSH,3,4
2020,20200926,NYM,WSH,3,5
2020,20200926,CHC,CWS,5,9
2020,20200926,PIT,CLE,8,0
2020,20200926,DET,KC,4,3
2020,20200926,CIN,MIN,3,7
2020,20200926,MIA,NYY,4,11
2020,20200926,SEA,OAK,5,1
2020,20200926,SEA,OAK,12,3
2020,20200926,PHI,TB,3,4
2020,20200926,HOU,TEX,1,6
2020,20200926,BAL,TOR,2,5
2020,20200927,COL,ARI,3,11
2020,20200927,BOS,ATL,9,1
2020,20200927,LAA,LAD,0,5
2020,20200927,SD,SF,5,4
2020,20200927,MIL,STL,2,5
2020,20200927,NYM,WSH,5,15
2020,20200927,CHC,CWS,10,8
2020,20200927,PIT,CLE,6,8
2020,20200927,DET,KC,1,3
2020,20200927,CIN,MIN,5,3
2020,20200927,MIA,NYY,5,0
2020,20200927,SEA,OAK,2,6
2020,20200927,PHI,TB,0,5
2020,20200927,HOU,TEX,4,8
2020,20200927,BAL,TOR,7,5
2021,20210401,PIT,CHC,5,3
2021,20210401,STL,CIN,11,6
2021,20210401,LAD,COL,5,8
2021,20210401,TB,MIA,1,0
2021,20210401,MIN,MIL,5,6
2021,20210401,ATL,PHI,2,3
2021,20210401,ARI,SD,7,8
2021,20210401,CWS,LAA,3,4
2021,20210401,CLE,DET,2,3
2021,20210401,TEX,KC,10,14
2021,20210401,TOR,NYY,3,2
2021,20210401,HOU,OAK,8,1
2021,20210401,SF,SEA,7,8
2021,20210402,LAD,COL,11,6
2021,20210402,TB,MIA,6,4
2021,20210402,ARI,SD,2,4
2021,20210402,CWS,LAA,12,8
2021,20210402,BAL,BOS,3,0
2021,20210402,HOU,OAK,9,5
2021,20210402,SF,SEA,6,3
2021,20210403,PIT,CHC,1,5
2021,20210403,STL,CIN,6,9
2021,20210403,LAD,COL,6,5
2021,20210403,TB,MIA,7,12
2021,20210403,MIN,MIL,2,0
2021,20210403,ATL,PHI,0,4
2021,20210403,ARI,SD,0,7
2021,20210403,CWS,LAA,3,5
2021,20210403,BAL,BOS,4,2
2021,20210403,CLE,DET,2,5
2021,20210403,TEX,KC,4,11
2021,20210403,TOR,NYY,3,5
2021,20210403,HOU,OAK,9,1
2021,20210403,SF,SEA,0,4
2021,20210404,PIT,CHC,3,4
2021,20210404,STL,CIN,1,12
2021,20210404,LAD,COL,4,2
2021,20210404,MIN,MIL,8,2
2021,20210404,ATL,PHI,1,2
2021,20210404,ARI,SD,3,1
2021,20210404,CWS,LAA,4,7
2021,20210404,BAL,BOS,11,3
2021,20210404,CLE,DET,9,3
2021,20210404,TEX,KC,7,3
2021,20210404,TOR,NYY,3,1
2021,20210404,HOU,OAK,9,2
2021,20210405,MIL,CHC,3,5
2021,20210405,PIT,CIN,3,5
2021,20210405,STL,MIA,4,1
2021,20210405,NYM,PHI,3,5
2021,20210405,SF,SD,3,2
2021,20210405,HOU,LAA,6,7
2021,20210405,TB,BOS,2,11
2021,20210405,KC,CLE,3,0
2021,20210405,MIN,DET,15,6
2021,20210405,BAL,NYY,0,7
2021,20210405,LAD,OAK,10,3
2021,20210405,CWS,SEA,6,0
2021,20210405,TOR,TEX,6,2
2021,20210406,MIL,CHC,4,0
2021,20210406,PIT,CIN,1,14
2021,20210406,ARI,COL,10,8
2021,20210406,STL,MIA,4,2
2021,20210406,NYM,PHI,8,4
2021,20210406,SF,SD,1,3
2021,20210406,ATL,WSH,5,6
2021,20210406,HOU,LAA,4,2
2021,20210406,TB,BOS,5,6
2021,20210406,MIN,DET,3,4
2021,20210406,BAL,NYY,2,7
2021,20210406,LAD,OAK,5,1
2021,20210406,CWS,SEA,10,4
2021,20210406,TOR,TEX,4,7
2021,20210407,MIL,CHC,4,2
2021,20210407,PIT,CIN,4,11
2021,20210407,ARI,COL,0,8
2021,20210407,STL,MIA,7,0
2021,20210407,NYM,PHI,2,8
2021,20210407,SF,SD,3,2
2021,20210407,ATL,WSH,7,6
2021,20210407,ATL,WSH,2,0
2021,20210407,TB,BOS,2,9
2021,20210407,KC,CLE,2,4
2021,20210407,MIN,DET,3,2
2021,20210407,BAL,NYY,4,3
2021,20210407,LAD,OAK,3,4
2021,20210407,CWS,SEA,4,8
2021,20210407,TOR,TEX,1,2
2021,20210408,ARI,COL,3,7
2021,20210408,MIA,NYM,2,3
2021,20210408,CHC,PIT,4,2
2021,20210408,MIL,STL,1,3
2021,20210408,BOS,BAL,7,3
2021,20210408,KC,CWS,0,6
2021,20210408,OAK,HOU,2,6
2021,20210408,SEA,MIN,2,10
2021,20210408,LAA,TOR,7,5
2021,20210409,CIN,ARI,6,5
2021,20210409,PHI,ATL,1,8
2021,20210409,WSH,LAD,0,1
2021,20210409,COL,SF,1,3
2021,20210409,DET,CLE,1,4
2021,20210409,OAK,HOU,6,2
2021,20210409,NYY,TB,5,10
2021,20210409,SD,TEX,3,0
2021,20210409,LAA,TOR,7,1
2021,20210410,CIN,ARI,3,8
2021,20210410,PHI,ATL,4,5
2021,20210410,WSH,LAD,5,9
2021,20210410,MIA,NYM,3,0
2021,20210410,CHC,PIT,2,8
2021,20210410,COL,SF,3,4
2021,20210410,MIL,STL,9,5
2021,20210410,BOS,BAL,6,4
2021,20210410,DET,CLE,3,11
2021,20210410,OAK,HOU,7,3
2021,20210410,SEA,MIN,4,3
2021,20210410,NYY,TB,0,4
2021,20210410,SD,TEX,7,4
2021,20210410,LAA,TOR,1,15
2021,20210411,CIN,ARI,0,7
2021,20210411,PHI,ATL,7,6
2021,20210411,WSH,LAD,0,3
2021,20210411,MIA,NYM,5,6
2021,20210411,CHC,PIT,1,7
2021,20210411,COL,SF,0,4
2021,20210411,MIL,STL,9,3
2021,20210411,BOS,BAL,14,9
2021,20210411,KC,CWS,4,3
2021,20210411,DET,CLE,2,5
2021,20210411,SEA,MIN,8,6
2021,20210411,NYY,TB,8,4
2021,20210411,SD,TEX,2,0
2021,20210412,OAK,ARI,9,5
2021,20210412,MIA,ATL,5,3
2021,20210412,CHC,MIL,3,6
2021,20210412,SD,PIT,6,2
2021,20210412,CIN,SF,3,0
2021,20210412,WSH,STL,5,2
2021,20210412,CLE,CWS,3,4
2021,20210412,DET,HOU,6,2
2021,20210412,LAA,KC,10,3
2021,20210412,TEX,TB,0,1
2021,20210412,NYY,TOR,3,1
2021,20210413,OAK,ARI,7,5
2021,20210413,MIA,ATL,14,8
2021,20210413,COL,LAD,0,7
2021,20210413,CHC,MIL,3,2
2021,20210413,PHI,NYM,3,4
2021,20210413,PHI,NYM,0,4
2021,20210413,SD,PIT,4,8
2021,20210413,CIN,SF,6,7
2021,20210413,WSH,STL,3,14
2021,20210413,SEA,BAL,4,3
2021,20210413,SEA,BAL,6,7
2021,20210413,CLE,CWS,2,0
2021,20210413,DET,HOU,8,2
2021,20210413,LAA,KC,2,3
2021,20210413,BOS,MIN,4,2
2021,20210413,TEX,TB,8,3
2021,20210413,NYY,TOR,3,7
2021,20210414,MIA,ATL,6,5
2021,20210414,COL,LAD,2,4
2021,20210414,CHC,MIL,0,7
2021,20210414,PHI,NYM,1,5
2021,20210414,SD,PIT,1,5
2021,20210414,CIN,SF,0,3
2021,20210414,WSH,STL,6,0
2021,20210414,CLE,CWS,0,8
2021,20210414,DET,HOU,6,4
2021,20210414,LAA,KC,1,6
2021,20210414,BOS,MIN,3,2
2021,20210414,BOS,MIN,7,1
2021,20210414,TEX,TB,5,1
2021,20210414,NYY,TOR,4,5
2021,20210415,MIA,ATL,6,7
2021,20210415,COL,LAD,5,7
2021,20210415,SD,PIT,8,3
2021,20210415,ARI,WSH,11,6
2021,20210415,SEA,BAL,4,2
2021,20210415,SEA,BAL,2,1
2021,20210415,CLE,CWS,4,2
2021,20210415,TOR,KC,5,7
2021,20210415,BOS,MIN,3,4
2021,20210415,DET,OAK,4,8
2021,20210415,TEX,TB,6,4
2021,20210416,ATL,CHC,5,2
2021,20210416,CLE,CIN,3,10
2021,20210416,SF,MIA,1,4
2021,20210416,PIT,MIL,6,1
2021,20210416,STL,PHI,2,9
2021,20210416,LAD,SD,11,6
2021,20210416,ARI,WSH,0,1
2021,20210416,MIN,LAA,3,10
2021,20210416,TB,NYY,8,2
2021,20210416,DET,OAK,0,3
2021,20210416,HOU,SEA,5,6
2021,20210416,BAL,TEX,5,2
2021,20210417,ATL,CHC,4,13
2021,20210417,CLE,CIN,2,3
2021,20210417,NYM,COL,4,3
2021,20210417,NYM,COL,2,7
2021,20210417,SF,MIA,6,7
2021,20210417,PIT,MIL,1,7
2021,20210417,STL,PHI,9,4
2021,20210417,LAD,SD,2,0
2021,20210417,ARI,WSH,2,6
2021,20210417,CWS,BOS,4,7
2021,20210417,TOR,KC,5,1
2021,20210417,TOR,KC,2,3
2021,20210417,TB,NYY,6,3
2021,20210417,DET,OAK,0,7
2021,20210417,HOU,SEA,1,0
2021,20210417,BAL,TEX,6,1
2021,20210418,ATL,CHC,13,4
2021,20210418,CLE,CIN,6,3
2021,20210418,NYM,COL,2,1
2021,20210418,SF,MIA,1,0
2021,20210418,PIT,MIL,6,5
2021,20210418,STL,PHI,0,2
2021,20210418,LAD,SD,2,5
2021,20210418,ARI,WSH,5,2
2021,20210418,CWS,BOS,3,2
2021,20210418,CWS,BOS,5,1
2021,20210418,TOR,KC,0,2
2021,20210418,TB,NYY,4,2
2021,20210418,DET,OAK,2,3
2021,20210418,HOU,SEA,2,7
2021,20210418,BAL,TEX,0,1
2021,20210419,SF,PHI,2,0
2021,20210419,MIL,SD,3,1
2021,20210419,STL,WSH,12,5
2021,20210419,TEX,LAA,6,4
2021,20210419,CWS,BOS,4,11
2021,20210419,TB,KC,4,1
2021,20210419,LAD,SEA,3,4
2021,20210420,NYM,CHC,1,3
2021,20210420,ARI,CIN,5,4
2021,20210420,HOU,COL,2,6
2021,20210420,BAL,MIA,7,5
2021,20210420,SF,PHI,10,7
2021,20210420,MIL,SD,6,0
2021,20210420,STL,WSH,2,3
2021,20210420,TEX,LAA,2,6
2021,20210420,TOR,BOS,2,4
2021,20210420,CWS,CLE,8,5
2021,20210420,TB,KC,14,7
2021,20210420,ATL,NYY,1,3
2021,20210420,MIN,OAK,0,7
2021,20210420,MIN,OAK,0,1
2021,20210420,LAD,SEA,1,0
2021,20210421,NYM,CHC,4,16
2021,20210421,ARI,CIN,8,5
2021,20210421,HOU,COL,3,6
2021,20210421,BAL,MIA,0,3
2021,20210421,SF,PHI,5,6
2021,20210421,MIL,SD,4,2
2021,20210421,STL,WSH,0,1
2021,20210421,TEX,LAA,7,4
2021,20210421,TOR,BOS,6,3
2021,20210421,PIT,DET,3,2
2021,20210421,PIT,DET,2,5
2021,20210421,TB,KC,8,9
2021,20210421,ATL,NYY,4,1
2021,20210421,MIN,OAK,12,13
2021,20210422,NYM,CHC,3,4
2021,20210422,ARI,CIN,14,11
2021,20210422,SD,LAD,3,2
2021,20210422,MIA,SF,0,3
2021,20210422,SEA,BOS,7,3
2021,20210422,NYY,CLE,6,3
2021,20210422,PIT,DET,4,2
2021,20210422,LAA,HOU,2,8
2021,20210423,ARI,ATL,4,5
2021,20210423,MIL,CHC,2,15
2021,20210423,PHI,COL,4,5
2021,20210423,SD,LAD,6,1
2021,20210423,WSH,NYM,0,6
2021,20210423,MIA,SF,3,5
2021,20210423,CIN,STL,4,5
2021,20210423,OAK,BAL,3,1
2021,20210423,SEA,BOS,5,6
2021,20210423,TEX,CWS,7,9
2021,20210423,NYY,CLE,5,3
2021,20210423,KC,DET,6,2
2021,20210423,LAA,HOU,4,5
2021,20210423,PIT,MIN,0,2
2021,20210423,TOR,TB,5,3
2021,20210424,MIL,CHC,4,3
2021,20210424,PHI,COL,7,5
2021,20210424,SD,LAD,4,5
2021,20210424,WSH,NYM,7,1
2021,20210424,MIA,SF,5,2
2021,20210424,CIN,STL,0,2
2021,20210424,OAK,BAL,7,2
2021,20210424,SEA,BOS,8,2
2021,20210424,TEX,CWS,1,2
2021,20210424,NYY,CLE,2,1
2021,20210424,KC,DET,2,1
2021,20210424,LAA,HOU,2,16
2021,20210424,PIT,MIN,6,2
2021,20210424,TOR,TB,3,5
2021,20210425,ARI,ATL,5,0
2021,20210425,ARI,ATL,7,0
2021,20210425,MIL,CHC,6,0
2021,20210425,PHI,COL,2,12
2021,20210425,SD,LAD,8,7
2021,20210425,WSH,NYM,0,4
2021,20210425,MIA,SF,3,4
2021,20210425,CIN,STL,2,5
2021,20210425,OAK,BAL,1,8
2021,20210425,SEA,BOS,3,5
2021,20210425,TEX,CWS,4,8
2021,20210425,NYY,CLE,3,7
2021,20210425,KC,DET,4,0
2021,20210425,LAA,HOU,4,2
2021,20210425,PIT,MIN,6,2
2021,20210425,TOR,TB,1,0
2021,20210426,CHC,ATL,7,8
2021,20210426,CIN,LAD,5,3
2021,20210426,MIA,MIL,8,0
2021,20210426,COL,SF,0,12
2021,20210426,PHI,STL,2,1
2021,20210426,NYY,BAL,2,4
2021,20210426,MIN,CLE,3,5
2021,20210426,KC,DET,3,2
2021,20210426,SEA,HOU,2,5
2021,20210426,OAK,TB,2,1
2021,20210426,LAA,TEX,9,4
2021,20210427,SD,ARI,1,5
2021,20210427,CHC,ATL,0,5
2021,20210427,CIN,LAD,6,5
2021,20210427,MIA,MIL,4,5
2021,20210427,BOS,NYM,2,1
2021,20210427,KC,PIT,1,2
2021,20210427,COL,SF,7,5
2021,20210427,PHI,STL,2,5
2021,20210427,NYY,BAL,5,1
2021,20210427,DET,CWS,5,2
2021,20210427,MIN,CLE,4,7
2021,20210427,SEA,HOU,0,2
2021,20210427,OAK,TB,3,4
2021,20210427,LAA,TEX,1,6
2021,20210427,WSH,TOR,5,9
2021,20210428,SD,ARI,12,3
2021,20210428,CHC,ATL,0,10
2021,20210428,CIN,LAD,0,8
2021,20210428,MIA,MIL,6,2
2021,20210428,BOS,NYM,1,0
2021,20210428,KC,PIT,9,6
2021,20210428,COL,SF,3,7
2021,20210428,PHI,STL,5,3
2021,20210428,NYY,BAL,7,0
2021,20210428,MIN,CLE,10,2
2021,20210428,SEA,HOU,5,7
2021,20210428,OAK,TB,0,2
2021,20210428,LAA,TEX,4,3
2021,20210428,WSH,TOR,8,2
2021,20210429,COL,ARI,3,5
2021,20210429,CHC,ATL,9,3
2021,20210429,LAD,MIL,1,2
2021,20210429,PHI,STL,3,4
2021,20210429,NYY,BAL,3,4
2021,20210429,DET,CWS,1,3
2021,20210429,DET,CWS,0,11
2021,20210429,SEA,HOU,1,0
2021,20210429,OAK,TB,3,2
2021,20210429,BOS,TEX,1,4
2021,20210430,COL,ARI,2,7
2021,20210430,CHC,CIN,6,8
2021,20210430,LAD,MIL,1,3
2021,20210430,NYM,PHI,1,2
2021,20210430,STL,PIT,7,3
2021,20210430,SF,SD,2,3
2021,20210430,MIA,WSH,1,2
2021,20210430,CLE,CWS,5,3
2021,20210430,KC,MIN,1,9
2021,20210430,DET,NYY,0,10
2021,20210430,BAL,OAK,3,2
2021,20210430,LAA,SEA,4,7
2021,20210430,HOU,TB,9,2
2021,20210430,BOS,TEX,6,1
2021,20210430,ATL,TOR,5,13
2021,20210501,COL,ARI,14,6
2021,20210501,CHC,CIN,3,2
2021,20210501,LAD,MIL,5,6
2021,20210501,NYM,PHI,5,4
2021,20210501,STL,PIT,12,5
2021,20210501,SF,SD,2,6
2021,20210501,MIA,WSH,2,7
2021,20210501,CLE,CWS,3,7
2021,20210501,KC,MIN,11,3
2021,20210501,DET,NYY,4,6
2021,20210501,BAL,OAK,8,4
2021,20210501,LAA,SEA,10,5
2021,20210501,HOU,TB,3,1
2021,20210501,BOS,TEX,6,8
2021,20210501,ATL,TOR,5,6
2021,20210502,COL,ARI,4,8
2021,20210502,CHC,CIN,12,13
2021,20210502,LAD,MIL,16,4
2021,20210502,NYM,PHI,8,7
2021,20210502,STL,PIT,3,0
2021,20210502,SF,SD,7,1
2021,20210502,MIA,WSH,1,3
2021,20210502,CLE,CWS,5,0
2021,20210502,KC,MIN,4,13
2021,20210502,DET,NYY,0,2
2021,20210502,BAL,OAK,5,7
2021,20210502,LAA,SEA,0,2
2021,20210502,HOU,TB,4,5
2021,20210502,BOS,TEX,3,5
2021,20210502,ATL,TOR,2,7
2021,20210503,MIL,PHI,3,4
2021,20210503,PIT,SD,0,2
2021,20210503,NYM,STL,5,6
2021,20210503,TB,LAA,7,3
2021,20210503,CLE,KC,8,6
2021,20210503,TEX,MIN,5,6
2021,20210503,TOR,OAK,4,5
2021,20210503,BAL,SEA,5,3
2021,20210504,LAD,CHC,1,7
2021,20210504,LAD,CHC,3,4
2021,20210504,CWS,CIN,9,0
2021,20210504,SF,COL,12,4
2021,20210504,SF,COL,6,8
2021,20210504,ARI,MIA,3,9
2021,20210504,MIL,PHI,5,6
2021,20210504,PIT,SD,2,1
2021,20210504,ATL,WSH,6,1
2021,20210504,TB,LAA,8,3
2021,20210504,DET,BOS,7,11
2021,20210504,CLE,KC,7,3
2021,20210504,TEX,MIN,6,3
2021,20210504,HOU,NYY,3,7
2021,20210504,TOR,OAK,1,4
2021,20210504,BAL,SEA,2,5
2021,20210505,LAD,CHC,5,6
2021,20210505,CWS,CIN,0,1
2021,20210505,SF,COL,5,6
2021,20210505,ARI,MIA,0,8
2021,20210505,MIL,PHI,4,5
2021,20210505,PIT,SD,2,4
2021,20210505,NYM,STL,1,4
2021,20210505,NYM,STL,7,2
2021,20210505,ATL,WSH,5,3
2021,20210505,TB,LAA,3,1
2021,20210505,DET,BOS,6,5
2021,20210505,CLE,KC,5,4
2021,20210505,TEX,MIN,3,1
2021,20210505,HOU,NYY,3,6
2021,20210505,TOR,OAK,9,4
2021,20210505,BAL,SEA,6,0
2021,20210506,ARI,MIA,1,3
2021,20210506,MIL,PHI,0,2
2021,20210506,NYM,STL,4,1
2021,20210506,ATL,WSH,3,2
2021,20210506,TB,LAA,8,3
2021,20210506,DET,BOS,9,12
2021,20210506,CLE,KC,4,0
2021,20210506,TEX,MIN,4,3
2021,20210506,HOU,NYY,7,4
2021,20210506,TOR,OAK,10,4
2021,20210507,PHI,ATL,12,2
2021,20210507,PIT,CHC,2,3
2021,20210507,MIL,MIA,1,6
2021,20210507,ARI,NYM,4,5
2021,20210507,SD,SF,4,5
2021,20210507,COL,STL,0,5
2021,20210507,LAD,LAA,2,9
2021,20210507,BOS,BAL,6,2
2021,20210507,CIN,CLE,3,0
2021,20210507,MIN,DET,7,3
2021,20210507,TOR,HOU,4,10
2021,20210507,CWS,KC,3,0
2021,20210507,WSH,NYY,11,4
2021,20210507,TB,OAK,1,2
2021,20210507,SEA,TEX,5,4
2021,20210508,PHI,ATL,7,8
2021,20210508,PIT,CHC,2,3
2021,20210508,MIL,MIA,6,2
2021,20210508,ARI,NYM,2,4
2021,20210508,SD,SF,1,7
2021,20210508,COL,STL,8,9
2021,20210508,LAD,LAA,14,11
2021,20210508,BOS,BAL,11,6
2021,20210508,CIN,CLE,2,9
2021,20210508,MIN,DET,3,7
2021,20210508,TOR,HOU,8,4
2021,20210508,CWS,KC,9,1
2021,20210508,WSH,NYY,3,4
2021,20210508,TB,OAK,3,6
2021,20210508,SEA,TEX,8,9
2021,20210509,PHI,ATL,1,6
2021,20210509,PIT,CHC,6,5
2021,20210509,MIL,MIA,2,1
2021,20210509,ARI,NYM,2,4
2021,20210509,SD,SF,11,1
2021,20210509,COL,STL,0,2
2021,20210509,LAD,LAA,1,2
2021,20210509,BOS,BAL,4,3
2021,20210509,TOR,HOU,4,7
2021,20210509,CWS,KC,9,3
2021,20210509,WSH,NYY,2,3
2021,20210509,TB,OAK,4,3
2021,20210509,SEA,TEX,2,10
2021,20210510,MIA,ARI,2,5
2021,20210510,CIN,PIT,14,1
2021,20210510,TEX,SF,1,3
2021,20210510,BOS,BAL,1,4
2021,20210510,LAA,HOU,5,4
2021,20210511,MIA,ARI,3,11
2021,20210511,TOR,ATL,5,3
2021,20210511,SD,COL,8,1
2021,20210511,SEA,LAD,4,6
2021,20210511,STL,MIL,6,1
2021,20210511,BAL,NYM,2,3
2021,20210511,CIN,PIT,2,7
2021,20210511,TEX,SF,2,4
2021,20210511,PHI,WSH,6,2
2021,20210511,OAK,BOS,3,2
2021,20210511,MIN,CWS,3,9
2021,20210511,CHC,CLE,2,3
2021,20210511,KC,DET,7,8
2021,20210511,LAA,HOU,1,5
2021,20210511,NYY,TB,3,1
2021,20210512,MIA,ARI,3,2
2021,20210512,TOR,ATL,4,1
2021,20210512,SD,COL,5,3
2021,20210512,SD,COL,2,3
2021,20210512,SEA,LAD,1,7
2021,20210512,STL,MIL,1,4
2021,20210512,BAL,NYM,1,7
2021,20210512,CIN,PIT,5,1
2021,20210512,PHI,WSH,5,2
2021,20210512,OAK,BOS,4,1
2021,20210512,MIN,CWS,8,13
2021,20210512,CHC,CLE,1,2
2021,20210512,KC,DET,2,4
2021,20210512,LAA,HOU,1,9
2021,20210512,NYY,TB,1,0
2021,20210513,MIA,ARI,5,1
2021,20210513,TOR,ATL,8,4
2021,20210513,CIN,COL,8,13
2021,20210513,STL,MIL,2,0
2021,20210513,SF,PIT,3,1
2021,20210513,PHI,WSH,1,5
2021,20210513,OAK,BOS,1,8
2021,20210513,MIN,CWS,2,4
2021,20210513,KC,DET,3,4
2021,20210513,TEX,HOU,3,4
2021,20210513,CLE,SEA,4,2
2021,20210513,NYY,TB,1,9
2021,20210514,WSH,ARI,17,2
2021,20210514,CIN,COL,6,9
2021,20210514,MIA,LAD,6,9
2021,20210514,ATL,MIL,6,3
2021,20210514,SF,PIT,2,3
2021,20210514,STL,SD,4,5
2021,20210514,NYY,BAL,5,4
2021,20210514,LAA,BOS,3,4
2021,20210514,KC,CWS,6,2
2021,20210514,KC,CWS,1,3
2021,20210514,CHC,DET,4,2
2021,20210514,TEX,HOU,4,10
2021,20210514,OAK,MIN,6,1
2021,20210514,CLE,SEA,3,7
2021,20210514,NYM,TB,2,3
2021,20210514,PHI,TOR,5,1
2021,20210515,WSH,ARI,4,11
2021,20210515,CIN,COL,6,5
2021,20210515,MIA,LAD,0,7
2021,20210515,ATL,MIL,5,1
2021,20210515,SF,PIT,6,8
2021,20210515,STL,SD,3,13
2021,20210515,NYY,BAL,8,2
2021,20210515,LAA,BOS,0,9
2021,20210515,KC,CWS,5,1
2021,20210515,CHC,DET,8,9
2021,20210515,TEX,HOU,5,6
2021,20210515,OAK,MIN,4,5
2021,20210515,CLE,SEA,3,7
2021,20210515,NYM,TB,5,12
2021,20210515,PHI,TOR,0,4
2021,20210516,WSH,ARI,3,0
2021,20210516,CIN,COL,7,6
2021,20210516,MIA,LAD,3,2
2021,20210516,ATL,MIL,9,10
2021,20210516,SF,PIT,4,1
2021,20210516,STL,SD,3,5
2021,20210516,NYY,BAL,6,10
2021,20210516,LAA,BOS,6,5
2021,20210516,KC,CWS,3,4
2021,20210516,CHC,DET,5,1
2021,20210516,TEX,HOU,2,6
2021,20210516,OAK,MIN,7,6
2021,20210516,CLE,SEA,2,3
2021,20210516,NYM,TB,1,7
2021,20210516,PHI,TOR,8,10
2021,20210517,NYM,ATL,3,1
2021,20210517,WSH,CHC,3,7
2021,20210517,SF,CIN,6,3
2021,20210517,ARI,LAD,1,3
2021,20210517,COL,SD,0,7
